gx,gy,plantCMP_Dim1,plantCMP_Dim2,altitude,convex,slope,GRA.EW,GRA.NS,aspect,ASP.EW,ASP.NS,stage,litterC,litterN,l.CN,litterP,rootC,rootN,r.CN,rootP,soilC,soilN,s.CN,s.NC,soilP,s.CP,soil.available.P,topoPC1,topoPC2,NutrPC1,NutrPC2,pH,Richness,H,simp,invsimp,J,LL,LW,LLWR,SLA,MH,N,P,LA,Fdisp,pd.obs.z,mpd.obs.z,mntd.obs.z,AM,EM,EM/AM,ErM,Nfix,Nfix.wAM.NM,wAM.NM,unknow,TotalBasalArea,logEMPerc,AMPerc,EMPerc,AGBgrowth,SqrtAGBgrowth,AGBgrowth_AM,SqrtAGBgrowth_AM,AGBgrowth_EM,SqrtAGBgrowth_EM,G_EM,G_AM,G,G_EM/AM,G_EMPerc,F_l_Richness,F_l_Chao1,F_l_ACE,F_l_ShannonE,F_l_Simpson,F_l_PielousE,F_l_Abundance,ascom_l_Richness,ascom_l_Chao1,ascom_l_ACE,ascom_l_ShannonE,ascom_l_Simpson,ascom_l_PielousE,ascom_l_Abundance,basid_l_Richness,basid_l_Chao1,basid_l_ACE,basid_l_ShannonE,basid_l_Simpson,basid_l_PielousE,basid_l_Abundance,ecm_l_Richness,ecm_l_Chao1,ecm_l_ACE,ecm_l_ShannonE,ecm_l_Simpson,ecm_l_PielousE,ecm_l_Abundance,pat_l_Richness,pat_l_Chao1,pat_l_ACE,pat_l_ShannonE,pat_l_Simpson,pat_l_PielousE,pat_l_Abundance,sap_l_Richness,sap_l_Chao1,sap_l_ACE,sap_l_ShannonE,sap_l_Simpson,sap_l_PielousE,sap_l_Abundance,F_r_Richness,F_r_Chao1,F_r_ACE,F_r_ShannonE,F_r_Simpson,F_r_PielousE,F_r_Abundance,ascom_r_Richness,ascom_r_Chao1,ascom_r_ACE,ascom_r_ShannonE,ascom_r_Simpson,ascom_r_PielousE,ascom_r_Abundance,basid_r_Richness,basid_r_Chao1,basid_r_ACE,basid_r_ShannonE,basid_r_Simpson,basid_r_PielousE,basid_r_Abundance,ecm_r_Richness,ecm_r_Chao1,ecm_r_ACE,ecm_r_ShannonE,ecm_r_Simpson,ecm_r_PielousE,ecm_r_Abundance,pat_r_Richness,pat_r_Chao1,pat_r_ACE,pat_r_ShannonE,pat_r_Simpson,pat_r_PielousE,pat_r_Abundance,sap_r_Richness,sap_r_Chao1,sap_r_ACE,sap_r_ShannonE,sap_r_Simpson,sap_r_PielousE,sap_r_Abundance,F_s_Richness,F_s_Chao1,F_s_ACE,F_s_ShannonE,F_s_Simpson,F_s_PielousE,F_s_Abundance,ascom_s_Richness,ascom_s_Chao1,ascom_s_ACE,ascom_s_ShannonE,ascom_s_Simpson,ascom_s_PielousE,ascom_s_Abundance,basid_s_Richness,basid_s_Chao1,basid_s_ACE,basid_s_ShannonE,basid_s_Simpson,basid_s_PielousE,basid_s_Abundance,ecm_s_Richness,ecm_s_Chao1,ecm_s_ACE,ecm_s_ShannonE,ecm_s_Simpson,ecm_s_PielousE,ecm_s_Abundance,pat_s_Richness,pat_s_Chao1,pat_s_ACE,pat_s_ShannonE,pat_s_Simpson,pat_s_PielousE,pat_s_Abundance,sap_s_Richness,sap_s_Chao1,sap_s_ACE,sap_s_ShannonE,sap_s_Simpson,sap_s_PielousE,sap_s_Abundance
460.6066017,310.6066017,3.8435,5.1464,211.28525,2.913,35.96850286,-0.588880102,-0.424104913,234.2389893,-0.81146165,-0.584405674,42.38237875,440.5,10.52,41.87262357,0.32,464.5,7.09,65.51480959,0.21,43.05,2.14,20.11682243,0.04970964,0.15,287,2.91,0.2188,-2.0118,-1.3629,-1.2786,4.19,15,2.49509832,0.901234568,10.125,0.921363393,86.63683333,38.51958333,2.304222222,140.545,10.13888889,1.270486111,0.057383333,22.82424444,0.103941636,3.129579649,2.256318917,2.609978535,47.09116894,104.2162971,2.213075178,11.31272802,0,0,0,0,162.6201941,-0.193238159,0.289577621,0.640857045,5373.727588,73.3057132,754.749387,27.47270258,4344.92471,65.91604289,11.6964,6.4372,21.718,1.817001181,0.538557878,195,286.5384615,307.6732796,2.31358007,0.803923805,0.438759769,5976,146,213.0967742,238.7975082,1.764684118,0.654249152,0.354097795,4020,45,64.125,64.09297052,1.487020259,0.627521027,0.390636224,1949,4,4.5,6.222222222,1.213007566,0.65625,0.875,8,24,31.5,37.7394958,2.104046786,0.773497918,0.662055112,164,68,99.07142857,109.7099709,1.385841652,0.447819597,0.32843681,1501,193,366.4375,297.703129,3.267472833,0.90916522,0.620875012,5976,100,182,166.4161882,3.097342977,0.929611864,0.672579482,2667,88,165.5,122.7239112,2.136871827,0.74687984,0.477264033,3292,54,94,68.51963721,1.725760678,0.583148347,0.432631632,2136,5,8,12.6,0.112608518,0.035603171,0.069967606,333,43,60,70.22891123,2.166204651,0.800184462,0.575934432,960,327,517.8421053,574.9133362,3.543175587,0.919070302,0.611951634,5976,207,309.097561,353.4457181,4.079803865,0.9626211,0.765051379,1630,77,122.7692308,138.0232836,2.326166994,0.824474963,0.535513626,2043,41,51.5,62.44214876,1.688375946,0.705493767,0.454650109,1468,12,12.16666667,12.88,1.998442112,0.782254414,0.804232269,47,102,137,146.0066697,2.383188436,0.780992939,0.515287015,3118
460.6066017,340.6066017,0.1929,0.285,213.9825,-8.645927083,39.02575396,0.569783715,-0.576457298,135.333583,0.702977987,-0.711211607,48.10335294,381.62,9.38,40.68443497,0.24,457.33,7.58,60.33377309,0.26,44.83,1.84,24.36413043,0.041043944,0.17,263.7058824,1.31,1.0636,1.362,-1.7242,-0.5731,3.72,15,2.659322698,0.925925926,13.5,0.982006425,77.23058824,31.87147059,2.439647059,111.5078333,12.55555556,1.191861111,0.059594444,17.60287222,0.110019049,0.229712164,-1.332775907,0.533002066,265.8989504,223.6480663,0.841101727,95.90992318,0,0,0,0,585.4569399,-0.417928674,0.454173368,0.382006004,4249.475351,65.18800005,3226.046749,56.79829882,652.6107036,25.54624637,27.788,21.19,56.3972,1.311373289,0.492719497,287,466.4545455,563.6737131,2.901412298,0.854544237,0.512663913,5976,227,375.902439,444.4740304,2.575689919,0.811812966,0.474785926,5166,51,78,99.65625,1.800421017,0.695253333,0.45790968,750,6,6.75,9,1.735126457,0.814814815,0.968392514,9,31,53.66666667,73.87102041,0.675130326,0.275673544,0.196602458,1609,99,129,157.4788069,3.784667576,0.963718146,0.823627609,574,153,214.875,223.1957378,2.907722416,0.904525957,0.578025703,5976,49,56.58333333,62.91989201,3.03430962,0.916823319,0.779663342,410,102,162,159.1773774,2.615951807,0.889690758,0.565614526,5548,61,86.5,79.28224021,2.385652886,0.857177493,0.580327435,3206,2,2,NA,0.214559155,0.104938272,0.309543429,18,28,32.5,42.11522634,2.174804606,0.793287628,0.652662404,224,410,732.7758621,726.1650229,4.054081407,0.957608603,0.673865609,5976,265,479.097561,486.2709007,3.927581497,0.943747109,0.703901734,2230,108,198.0833333,184.9314336,3.118562017,0.920869986,0.66605609,1775,56,98.16666667,96.09915338,2.684882486,0.888013143,0.66699327,1047,22,48,51.00127551,2.498072377,0.872685185,0.808165017,72,139,282,247.6063291,2.900927417,0.898375296,0.587889906,3578
379.3933983,169.3933983,-0.7855,-0.1017,148.0675,5.788270833,45.01977883,-0.170930759,-0.985983975,189.8350831,-0.170812792,-0.985303502,63.50875949,484.55,9.95,48.69849246,0.2,343.67,10.97,31.32816773,0.31,56.53,3.05,18.53442623,0.053953653,0.12,471.0833333,1.67,-1.2666,0.6095,-0.5176,-0.2025,3.77,7,1.906154747,0.84375,6.4,0.979569765,102.670625,43.05225,2.610125,134.7685,17.875,1.4622625,0.0618625,32.6841875,0.125922671,-0.546059188,-0.332307866,-0.62617844,19.58669314,6.504947414,0.332110549,0,0,130.7700586,0,0,156.8616992,-1.382262655,0.124866001,0.041469316,3803.798091,61.67493892,3376.60034,58.10852209,210.3493914,14.50342688,1.91,34.7376,36.6476,0.054983649,0.05211801,283,412.893617,433.8027782,3.307570957,0.858943975,0.585882928,5976,222,307.075,329.2153563,3.012435868,0.832811377,0.557582038,5479,56,98.85714286,95.02336434,3.03597151,0.917083173,0.754212736,459,5,8,15,1.560710409,0.777777778,0.9697239,6,38,43,47.11548997,2.49897124,0.854505751,0.68698613,384,84,146.3333333,131.2086969,3.065652579,0.91137886,0.691893328,1143,259,481.6774194,467.471248,3.106346219,0.823554537,0.559014277,5976,186,385.3333333,372.1252623,2.603604525,0.763338498,0.498226318,5143,66,93.6,98.70721831,3.194319217,0.934172502,0.76243018,789,34,45,45.16154971,2.575117425,0.876339592,0.730247916,432,9,12.33333333,17.75,1.64281673,0.734651405,0.747678115,31,142,261.1666667,256.9802569,3.325345683,0.927710727,0.67099712,2253,255,393.1333333,429.9844795,3.26942789,0.90152035,0.59001487,5976,134,224.2307692,246.646937,3.43845535,0.898414016,0.702035079,689,97,126.1764706,138.5565364,2.584150003,0.845126277,0.564877216,4664,52,63.375,66.83876918,2.52186745,0.875948724,0.638246494,2049,19,38.5,48.95457981,2.688072086,0.911764706,0.912931837,34,99,186.5,185.3911361,2.025455951,0.724503679,0.44078414,3274
385,150,-1.024,-0.1744,136.288,-6.96303125,39.20113236,-0.462908672,-0.671520744,214.5802012,-0.56755922,-0.823332577,38.63121642,398.33,8.7,45.78505747,0.24,458.27,9.28,49.3825431,0.29,34.71,1.77,19.61016949,0.05099395,0.13,267,2.87,-1.446,-0.2872,-1.7498,-0.348,3.69,3,1.039720771,0.625,2.666666667,0.94639463,76.7495,29.8355,2.5845,118.58475,4.75,1.423,0.072175,17.44995,0.096603219,-0.067802679,-0.065534875,0.396963737,9.941740693,0,0,0,0,0,0,0,9.941740693,-6,1,0,1539.029808,39.2304704,1477.476054,38.4379507,61.5537533,7.845620007,0,1.5416,1.5416,0,0,177,355.6,369.3484417,1.865586645,0.660610649,0.36041976,5976,130,249.8947368,254.7631607,2.277628112,0.753721694,0.46792234,2020,40,82.16666667,97.74550327,0.641403209,0.27923404,0.173874809,3927,3,6,NA,1.098612289,0.666666667,1,3,15,24,50.72347826,1.508040008,0.615793733,0.556872988,93,65,116,131.6993083,0.750150109,0.297992836,0.179703046,3979,114,224,223.3966452,1.266786521,0.408153531,0.267469055,5976,56,114.5,104.2321535,2.637882552,0.825826094,0.655317288,529,54,90.11111111,108.9076479,0.791805309,0.286641483,0.198497988,5437,30,43.2,45.61408451,0.355429072,0.113950291,0.10450116,4861,3,6,NA,1.098612289,0.666666667,1,3,44,94,89.73752572,2.833026288,0.908054977,0.748648076,245,213,346.0285714,363.109585,1.781381422,0.502775941,0.332267179,5976,100,252.5,228.1871434,3.974796425,0.962935537,0.863116077,275,98,123.1428571,138.7145178,1.144627913,0.352871418,0.249647989,5231,52,60.27272727,64.80463728,0.628739276,0.198671553,0.159124397,4695,10,15,18.58073744,1.94217033,0.803840878,0.843473857,27,67,90.07692308,96.05665638,2.79050783,0.901034022,0.66366512,921
388.5857864,178.5857864,-0.7587,-0.3007,152.3465,2.4049375,44.31254897,-0.256952792,-0.941865782,195.2596689,-0.263193967,-0.964742938,79.14047581,444.89,9.76,45.5829918,0.18,455.56,10.92,41.71794872,0.33,62.11,3.04,20.43092105,0.048945419,0.13,477.7692308,1.78,-1.3931,0.4043,-0.7123,0.5903,3.54,2,0.693147181,0.5,2,1,74.048,32.5735,2.3095,104.5275,14.5,1.2633,0.057,13.95355,0.049160849,0.066038049,-0.132444792,-0.032406338,0,735.4243654,NA,0.56377437,0,0,0,0,735.9881398,-0.000332367,0,0.99923399,8827.414487,93.95432128,0,0,8810.40031,93.86373267,63.71,0,63.8256,NA,0.998188815,359,519.3787879,559.0978577,3.565790161,0.89550331,0.606084441,5976,275,380.0545455,416.6255521,3.169301077,0.864501613,0.564256763,5221,75,123,127.6499249,3.197992225,0.927198993,0.740706666,722,11,14.33333333,18.82025753,1.914177949,0.807605251,0.798274208,47,48,58.46153846,68.37268079,1.670365453,0.645557656,0.431485073,1518,112,182.5,177.2937977,3.533029805,0.935417469,0.748761397,839,195,390,362.5020386,3.31291986,0.935692513,0.628279943,5976,127,225.3333333,233.5541086,2.760288346,0.877155058,0.569814563,3401,64,158.5,113.1886471,2.425228613,0.865905691,0.583144216,2555,37,59.75,57.37773309,2.025912809,0.744499092,0.561052026,798,4,5.5,10,1.33217904,0.72,0.960964047,5,66,141.4285714,134.3265625,2.420723126,0.83419811,0.577785826,1593,197,280.2702703,323.6926375,3.247019662,0.920509683,0.614592931,5976,119,157.6071429,195.0051269,3.065987484,0.91374363,0.641537614,2261,48,67.42857143,69.88605442,1.70390549,0.619736743,0.440149061,1728,26,33.5,47.79487179,1.359023249,0.603093242,0.417121848,1745,4,4,4.75,0.370016759,0.154797098,0.266910672,61,81,110.1764706,131.7432062,2.468650101,0.851100062,0.56176554,3213
390,150,-1.1945,0.1251,136.288,-6.96303125,39.20113236,-0.462908672,-0.671520744,214.5802012,-0.56755922,-0.823332577,38.63121642,363.8,10.22,35.59686888,0.26,408.6,13.4,30.49253731,0.44,59.45,2.92,20.35958904,0.049116905,0.13,457.3076923,0.84,-1.446,-0.2872,0.3329,-1.2297,4.01,5,1.303092404,0.641975309,2.793103448,0.809656833,76.47911111,31.51266667,2.452222222,113.3994444,5.222222222,1.302711111,0.0682,16.85094444,0.06874575,2.470776106,1.344182615,3.091619566,9.525188143,0,0,13.55552225,0,0,0,0,23.08071039,-6,0.412690423,0,1071.514131,32.73399045,935.8627545,30.59187399,142.7900352,11.94947845,0,2.1004,4.226,0,0,234,445.8333333,452.369698,1.839990256,0.536592096,0.337283584,5976,148,242.6666667,253.3702245,3.31751351,0.908090569,0.663872841,1215,78,186.1,209.1995266,0.800453578,0.2703721,0.183728959,4743,9,19.5,26.79272727,2.094729048,0.861111111,0.953352274,12,26,56,60.56292906,2.340846844,0.829090909,0.718470683,110,92,172.5714286,173.0086702,0.614682667,0.163882832,0.135937949,4419,143,247.1176471,234.0955232,2.68398284,0.863133144,0.540815407,5976,96,171.25,162.8188815,2.304939109,0.788965376,0.504987572,3695,41,54,59.26206597,1.523117039,0.610250913,0.410148776,2269,22,24.5,25.27034483,0.765970853,0.275358473,0.247803408,1571,5,8,9.453125,1.366711052,0.694214876,0.849185322,11,56,92.11111111,98.03173699,1.707173778,0.692545387,0.424105497,3058,287,488.0697674,502.0673866,3.388933441,0.916331211,0.598806271,5976,150,273.9130435,286.3544528,3.330878051,0.911448003,0.664761623,1427,108,155.5263158,166.0291435,2.193337243,0.729605795,0.468448477,2789,60,91.625,90.56855799,2.627299687,0.837944259,0.641689933,803,7,7,7,1.70198127,0.775390625,0.874645354,32,113,186.5,188.6470099,2.581291949,0.864935887,0.546029234,4608
390,180,-0.9744,-0.5965,152.3465,2.4049375,44.31254897,-0.256952792,-0.941865782,195.2596689,-0.263193967,-0.964742938,79.14047581,455.74,8.99,50.69410456,0.18,470.92,11.59,40.63157895,0.27,35.28,1.8,19.6,0.051020408,0.16,220.5,0.44,-1.3931,0.4043,-1.8225,0.4353,4.2,1,0,0,1,NA,121.123,33.464,3.65,121.337,15,1.3979,0.0455,30.0785,0,0.538689818,NA,NA,0,0,NA,0,0,114.2759062,0,0,114.2759062,-6,0,0,4685.088373,68.44770539,4685.088373,68.44770539,0,0,0,28.988,28.988,0,0,288,571.6097561,565.7691073,2.678268949,0.799818529,0.472945019,5976,199,425.84,394.4982542,3.562649243,0.91396913,0.673048192,1682,79,125.3125,143.9644224,1.46761327,0.621088772,0.335880715,4269,14,19.25,22.05162037,2.40825676,0.890738814,0.912544314,31,31,61,54.59943047,1.401670171,0.516254091,0.408175712,571,106,228.2142857,240.8902014,2.587702122,0.762489319,0.554891373,1024,159,324.6666667,281.2588655,2.757792045,0.865799656,0.544060794,5976,100,280.1666667,186.30697,2.781584053,0.891763103,0.604013303,2664,55,83.11111111,91.45176083,1.31188028,0.572181873,0.327369904,3040,25,30.6,34.8820086,0.971696647,0.361961037,0.301874536,1094,7,17,29.66666667,1.242380803,0.576923077,0.638457435,26,51,86,82.10761314,2.723767648,0.889346031,0.69274884,624,201,288.15,336.0772976,3.038594058,0.884056418,0.572962353,5976,85,132.8333333,163.9885686,1.950619591,0.576253118,0.439066557,933,100,133.3,151.4918655,2.437959726,0.805836847,0.529396228,4314,59,73.25,78.33282374,2.062465703,0.757473416,0.505811591,3840,3,3,NA,0.783449139,0.506920415,0.713126138,34,67,96,120.9688818,2.31978067,0.815561478,0.551712308,1716
390,195,-0.1192,-0.2299,165.7305,8.399322917,29.31239998,-0.394243373,-0.399759586,224.6019567,-0.702177321,-0.712002114,107.2221808,351.45,10.02,35.0748503,0.2,409.93,9.43,43.47083775,0.27,28.89,1.46,19.78767123,0.050536518,0.14,206.3571429,1.38,0.2535,-1.4223,-1.953,-1.0709,4.16,6,1.747868097,0.816326531,5.444444444,0.975503759,77.64914286,30.37814286,2.548714286,120.7567143,9.714285714,1.238742857,0.059942857,16.06105714,0.083585277,1.846572351,1.394482528,2.034511442,20.60083889,101.2133136,4.913067577,12.37785654,0,0,0,0,134.192009,-0.122488436,0.153517628,0.754242479,6407.152706,80.04469193,5487.583652,74.07822657,676.2864153,26.0055074,10.24,4.7976,17.1328,2.134400534,0.597683975,442,793.0441176,821.9923365,4.046462383,0.952279668,0.664300858,5976,332,630.5294118,644.7490607,3.971002033,0.948203786,0.684049907,3419,88,123.4285714,129.1272842,2.364446145,0.814539877,0.528092088,2431,11,18,28.45679012,1.167306765,0.46373365,0.486804732,58,59,114.1111111,111.4445944,1.721806767,0.665454881,0.422266329,1082,156,271.625,283.5630148,3.902873976,0.959704631,0.772868369,1144,129,381.2727273,347.3866212,1.743178437,0.682236644,0.358692536,5976,35,98.25,123.96875,2.735901159,0.888314968,0.769517108,132,89,224.125,201.2707777,1.605398754,0.667207623,0.357658456,5839,53,161.3333333,112.7422222,1.159122331,0.526648202,0.291948893,4737,3,6,NA,1.098612289,0.666666667,1,3,21,56,70.15451895,2.458261011,0.869421488,0.807437311,55,172,298.037037,315.8894537,1.915695195,0.668266327,0.372160709,5976,60,100.0714286,123.9583168,3.725017678,0.964499314,0.909795847,135,95,169.5454545,158.6389817,1.452833272,0.488258983,0.31903218,4494,63,97.5,96.50693878,1.261085504,0.452706535,0.304379555,4345,4,10,NA,1.386294361,0.75,1,4,48,65.5,79.50732422,0.977051603,0.317125678,0.252389788,1489
390,205,-0.9391,-0.0582,167.49675,1.529052083,31.30920567,0.566824495,-0.220574801,111.2630668,0.9319252,-0.362650551,103.7034851,393.58,11.15,35.29865471,0.17,445.11,10.91,40.79835014,0.39,167.32,5.36,31.21641791,0.032034425,0.22,760.5454545,1.89,2.8069,0.727,2.6961,1.6275,4.98,6,1.747868097,0.816326531,5.444444444,0.975503759,88.29,31.80485714,2.754571429,101.709,16.71428571,1.184128571,0.055114286,19.72504286,0.077864265,1.495326584,0.985092877,1.531305338,575.4707785,1733.228403,3.011844333,3.444562767,0,0,0,0,2312.143744,-0.125158454,0.248890572,0.749619658,20665.04324,143.7534112,979.0082279,31.28910718,19700.00015,140.356689,143.95,32.2568,176.8896,4.462624935,0.813784417,389,663.516129,692.3025006,3.475635669,0.887457852,0.582810334,5976,215,412.75,430.5464453,4.074299261,0.963137088,0.758624811,1370,152,226.2857143,233.977009,2.321851741,0.726047667,0.46216301,3531,40,52,52.8999748,3.217729319,0.935424,0.872278251,125,26,71.5,51.44537588,2.10499955,0.785685134,0.646082621,198,131,210.5652174,229.9577853,2.843968102,0.852076753,0.58335446,2008,342,411.0277778,394.5410323,4.668905998,0.977900446,0.800181224,5976,139,161.8947368,161.7723365,3.606599399,0.945747399,0.73089846,2796,188,233.8823529,217.9705435,4.188958665,0.959823338,0.799962779,2998,102,133.6666667,115.8039362,4.015201017,0.974423439,0.868156675,1551,13,14.5,14.88523645,0.997221537,0.391894871,0.388788002,323,68,75.09090909,76.92379196,3.715206815,0.964674559,0.880483477,569,476,730.7536232,727.4401494,4.686850207,0.97960836,0.760183708,5976,261,448.8947368,452.7416158,4.108844599,0.959967448,0.738400491,2321,167,222.0384615,223.3201264,3.738296854,0.950857714,0.730422308,2546,72,89.5,95.49395534,3.148535455,0.922722983,0.736212593,1204,20,24.66666667,33.60730807,1.179865635,0.470294399,0.393848825,388,174,262.137931,290.2722551,3.63779558,0.95064429,0.705128239,2880
390,210,-1.3731,-0.1989,167.49675,1.529052083,31.30920567,0.566824495,-0.220574801,111.2630668,0.9319252,-0.362650551,103.7034851,342.62,10.39,32.9759384,0.26,456.83,13.67,33.41843453,0.4,56.75,2.93,19.36860068,0.051629956,0.18,315.2777778,6.22,2.8069,0.727,0.9811,-0.6506,3.66,4,1.386294361,0.75,4,1,85.6185,29.235,2.9375,106.2685,13.75,1.2834,0.0646,18.66465,0.082268581,-0.373978543,-0.107311208,-0.140932729,5.272700682,667.4261589,126.5814616,0,0,0,0,0,672.6988596,-0.003417029,0.007838129,0.992161871,17696.21284,133.0271132,671.7274283,25.91770492,17024.48541,130.4779116,54.1696,0.8136,54.9832,66.58013766,0.985202753,232,379.1627907,408.9181076,2.14871761,0.703447099,0.394496276,5976,149,257.3703704,283.3344581,1.63279644,0.623143176,0.326301751,5287,69,98,107.3638969,2.791524457,0.834752563,0.659294813,526,8,11.33333333,16.75,0.823906688,0.328196585,0.396215364,49,30,57.2,62.28501855,0.3098901,0.097710109,0.09111206,3116,80,117.0588235,134.3551645,3.092904117,0.890533022,0.70581591,522,141,234.2608696,250.7640468,1.369933605,0.426074109,0.276823616,5976,51,96.11111111,109.1499555,3.479150457,0.954622771,0.88486896,135,87,126.6666667,136.8029907,1.19552283,0.396376219,0.267699827,5827,54,67.90909091,78.85748988,0.960906607,0.333294191,0.24089006,5540,6,9,9.3515625,1.488240836,0.731301939,0.830603025,19,23,58,70.52923077,2.538405498,0.879227053,0.809571099,69,180,340.2,328.0167173,2.49318408,0.829958556,0.480108761,5976,62,136.1,143.6258503,3.486441422,0.936751998,0.844760819,157,99,156.4,158.1647493,2.208424712,0.808046746,0.480602201,5618,74,114.6,110.7752758,1.867708666,0.732974983,0.433940618,4543,4,4,5.032921811,0.248393027,0.10099723,0.179177694,190,49,77.11111111,77.28345528,1.553657658,0.588374599,0.399211048,1133
400,160,-1.2028,0.1233,136.288,-6.96303125,39.20113236,-0.462908672,-0.671520744,214.5802012,-0.56755922,-0.823332577,38.63121642,442.5,10.22,43.29745597,0.18,417.74,10.91,38.28964253,0.31,53.66,3.14,17.08917197,0.058516586,0.15,357.7333333,4.58,-1.446,-0.2872,-0.2733,0.3797,3.75,3,1.098612289,0.666666667,3,1,77.878,30.58466667,2.485333333,152.732,9.666666667,1.3179,0.064033333,20.09886667,0.179781299,0.296942252,0.395936093,0.068410724,1.366811514,0,0,1.151332313,0,0,0,0,2.518143827,-6,0.542785324,0,978.4693879,31.28049533,3953.26718,62.87501237,0,0,32.9476,0.2868,33.5505,114.8800558,0.982030074,219,376.5294118,378.9923134,1.797706045,0.551219436,0.333583618,5976,151,260.6153846,284.5466445,0.998989492,0.263137146,0.199109781,4600,63,96.33333333,88.71280992,2.063953656,0.763798509,0.498162332,1357,10,17.5,20.72321429,2.007011557,0.826446281,0.871634044,22,29,42,49.22110432,2.519905673,0.857540655,0.748346982,134,66,125.5,127.2330456,2.041835948,0.712089769,0.48735184,733,116,168.5555556,180.5924985,1.661232595,0.547356539,0.349469039,5976,51,81,88.74135836,2.908364195,0.883420904,0.739698162,292,62,79,79.06703932,1.386420218,0.499258642,0.335928053,5680,45,64.5,57.48035796,2.240220541,0.803905629,0.588499912,1528,4,5.5,10,1.33217904,0.72,0.960964047,5,24,31.85714286,38.68342857,2.487820052,0.871486686,0.782812433,104,210,357.1714286,387.2092885,1.857703895,0.533645235,0.347422206,5976,117,222.0555556,235.5333333,3.584361137,0.918717581,0.752673293,583,63,88.07142857,95.93389249,0.833359135,0.284572408,0.201142176,4812,32,43.14285714,46.88624247,0.432114622,0.151912428,0.124681924,4414,12,19.5,17.856,2.115866203,0.830078125,0.851487199,32,92,129.05,157.5078198,3.035655565,0.914072887,0.671339562,1185
400,200,-0.851,-0.2549,165.7305,8.399322917,29.31239998,-0.394243373,-0.399759586,224.6019567,-0.702177321,-0.712002114,107.2221808,438.79,10.65,41.20093897,0.18,432.91,13.17,32.87091875,0.43,38.93,1.79,21.74860335,0.045979964,0.06,648.8333333,1.6,0.2535,-1.4223,-1.0919,-0.4695,3.87,4,1.386294361,0.75,4,1,81.0115,35.3945,2.30175,120.4595,10,1.316725,0.057275,20.9066,0.099136775,0.737994632,0.850125322,0.65492358,2.101321075,757.3345624,360.4087787,0.685923777,0,0,0,0,760.1218073,-0.001594979,0.002764453,0.99633316,8074.732004,89.8595126,332.0090866,18.2211165,7563.523461,86.96851994,64.6968,0.4616,65.3268,140.1577123,0.990356178,285,398.3333333,438.2848357,2.982990751,0.856246158,0.527730466,5976,155,241.71875,276.4025805,1.975747918,0.702666473,0.39174725,3980,125,155.516129,168.3685813,3.330069005,0.920006567,0.689696069,1487,41,46.5,52.12449799,2.288771413,0.803830938,0.616326107,691,32,49.14285714,67.0710794,0.645116861,0.239722863,0.186141379,2225,72,97.83333333,113.1854745,3.705872568,0.960443787,0.866533057,260,237,361.0909091,411.5709626,2.320825983,0.66836562,0.424433149,5976,72,118.8666667,153.5556049,2.933813874,0.891021975,0.686004891,493,161,230.3333333,258.5325911,1.945295561,0.605779329,0.382826365,5475,74,103,112.7597234,3.357700249,0.944359756,0.780123018,656,9,14,22.14285714,1.986731649,0.826666667,0.90420054,15,36,51,64.483031,2.383448676,0.79691716,0.665114017,259,257,401.45,450.7332944,3.632890651,0.943917571,0.654683878,5976,156,231.9333333,270.2865696,3.779611022,0.953173318,0.748459167,1444,66,108,131.0917355,2.337586364,0.843432273,0.557942482,2795,22,33.25,54.58197814,1.532056821,0.722691042,0.495644057,1858,5,6.5,11,0.505435121,0.210743802,0.314044498,44,134,204,243.4604651,3.104645574,0.909858785,0.633880588,3366
400,220,-0.7963,0.0609,167.49675,1.529052083,31.30920567,0.566824495,-0.220574801,111.2630668,0.9319252,-0.362650551,103.7034851,358.41,10.38,34.52890173,0.28,436.71,10.11,43.1958457,0.33,45.44,2.21,20.56108597,0.048635563,0.16,284,2.91,2.8069,0.727,-0.52,-1.3904,3.66,3,0.950270539,0.56,2.272727273,0.864973521,86.9538,40.6196,2.4254,164.5212,3.4,1.8745,0.0917,29.5206,0.100694704,-0.750355662,-0.490115189,-0.561193289,4.352178674,0,0,0,0,0,0,0,4.352178674,-6,1,0,1872.762028,43.2754206,1774.319351,42.12267027,98.44267769,9.921828344,0,1.5976,1.5976,0,0,374,623,608.4126623,3.650230889,0.924356955,0.616150115,5976,275,461,459.7987313,3.257117677,0.903830955,0.579891475,5271,81,129.4615385,125.9561516,3.239145457,0.92595332,0.737099314,624,11,21.5,28.28744939,1.20258847,0.491869013,0.501518345,67,51,84,80.43027486,2.843907082,0.895721008,0.723304477,404,120,190.8333333,188.2044681,2.282077345,0.803905951,0.476674941,3323,128,261,213.9819444,1.546329818,0.580089042,0.31869748,5976,58,106.3333333,112.0155921,2.537264784,0.817586375,0.624873881,528,68,149.25,98.88318548,1.057169003,0.480435493,0.250543209,5362,44,74.33333333,57.72052731,0.94003554,0.282130241,0.248411319,1578,3,6,NA,1.098612289,0.666666667,1,3,26,39.2,43.67963387,2.165060637,0.762864366,0.664517031,164,404,552.779661,544.8056756,4.462338582,0.970739999,0.743547759,5976,200,281.8484848,279.1295378,4.055044489,0.962451696,0.765345714,1812,162,199.4347826,198.7837007,3.737335516,0.950397125,0.734597494,2595,102,125,120.2797905,3.448816997,0.935018234,0.745694545,1397,18,30,27.86520451,2.672187901,0.91625,0.924513566,40,119,168.5,177.4381192,2.984751538,0.895859965,0.62453953,2766
